cell_id,cycle,capacity,soh,voltage_mean,voltage_max,voltage_min,voltage_std,current_mean,current_max,current_min,current_std,temp_mean,temp_max,temp_min,temp_std,discharge_time,ambient_temperature,dataset,capacity_prev,capacity_delta,rolling_decay_rate,temp_rise,voltage_range
B0006,40,1.7615,0.8655,3.4795,4.1988,2.715,0.428,-1.9778,0.0,-2.01,0.65,25.5242,37.0171,23.8076,3.5611,3159.41,24.0,nasa_pcoe,1.7735,-0.01200000000000001,-0.0065999999999999835,13.0171,1.4838000000000005
B0006,41,1.7718,0.8705,3.4925,4.1988,2.6982,0.4282,-1.9843,0.0,-2.0013,0.65,25.6218,37.2776,23.9215,3.5314,3185.55,24.0,nasa_pcoe,1.7615,0.010299999999999976,-0.0017999999999999794,13.2776,1.5006000000000004
B0006,42,1.75,0.8598,3.4776,4.1988,2.7219,0.4284,-1.9796,0.0,-2.0061,0.65,25.6982,37.1486,23.7583,3.5409,3167.95,24.0,nasa_pcoe,1.7718,-0.02180000000000004,-0.007220000000000004,13.148600000000002,1.4769
B0006,43,1.7565,0.863,3.4827,4.1987,2.7174,0.4286,-1.9875,0.0,-2.0079,0.65,25.4578,37.498,23.9144,3.4985,3174.07,24.0,nasa_pcoe,1.75,0.00649999999999995,-0.003080000000000016,13.497999999999998,1.4812999999999996
B0006,44,1.7451,0.8574,3.4716,4.1987,2.7148,0.4288,-1.9732,0.0,-2.0044,0.65,25.5846,37.7071,23.8895,3.4155,3145.2,24.0,nasa_pcoe,1.7565,-0.011399999999999855,-0.005679999999999996,13.707099999999997,1.4838999999999998
B0006,45,1.7335,0.8517,3.4798,4.1987,2.7084,0.429,-1.9793,0.0,-2.0128,0.65,25.8592,37.1031,23.7579,3.6158,3130.42,24.0,nasa_pcoe,1.7451,-0.011600000000000055,-0.005600000000000005,13.103099999999998,1.4902999999999995
B0006,46,1.7304,0.8502,3.4724,4.1986,2.7099,0.4292,-1.9899,0.0,-2.0091,0.65,25.858,37.3105,23.7808,3.6005,3137.96,24.0,nasa_pcoe,1.7335,-0.0031000000000001027,-0.00828000000000002,13.310499999999998,1.4886999999999997
B0006,47,1.7251,0.8476,3.4759,4.1986,2.725,0.4294,-1.9733,0.0,-2.0065,0.65,25.5345,37.3123,23.7608,3.6031,3106.27,24.0,nasa_pcoe,1.7304,-0.00529999999999986,-0.0049799999999999844,13.3123,1.4735999999999998
B0006,48,1.7056,0.838,3.4853,4.1986,2.7152,0.4296,-1.9744,0.0,-2.0127,0.65,25.9573,37.8431,23.8203,3.6226,3059.13,24.0,nasa_pcoe,1.7251,-0.019500000000000073,-0.01017999999999999,13.8431,1.4834
B0006,49,1.7121,0.8412,3.4766,4.1985,2.717,0.4298,-1.9807,0.0,-2.0154,0.65,25.4828,37.5818,23.7662,3.473,3064.5,24.0,nasa_pcoe,1.7056,0.00649999999999995,-0.006600000000000028,13.581800000000001,1.4815
B0006,50,1.6977,0.8341,3.4731,4.1985,2.7119,0.43,-1.9784,0.0,-2.0123,0.65,25.8704,37.3985,23.8623,3.5872,3063.46,24.0,nasa_pcoe,1.7121,-0.014399999999999968,-0.007160000000000011,13.398499999999999,1.4866000000000001
B0006,51,1.6931,0.8319,3.4692,4.1985,2.7141,0.4302,-1.9754,0.0,-2.0103,0.65,25.9127,37.354,23.8498,3.5253,3045.47,24.0,nasa_pcoe,1.6977,-0.0045999999999999375,-0.007459999999999978,13.354,1.4844
B0006,52,1.6911,0.8309,3.4788,4.1985,2.7253,0.4304,-1.988,0.0,-2.0065,0.65,26.0148,37.3946,23.6776,3.5487,3048.19,24.0,nasa_pcoe,1.6931,-0.0020000000000000018,-0.006800000000000006,13.394599999999997,1.4732000000000003
B0006,53,1.6884,0.8296,3.4679,4.1984,2.715,0.4306,-1.9763,0.0,-2.0092,0.65,25.8623,37.511,23.8574,3.4591,3039.4,24.0,nasa_pcoe,1.6911,-0.0027000000000001467,-0.0034400000000000207,13.511000000000003,1.4834000000000005
B0006,54,1.687,0.8289,3.4722,4.1984,2.7104,0.4308,-1.9824,0.0,-2.013,0.65,25.8575,37.3083,23.6689,3.4105,3026.55,24.0,nasa_pcoe,1.6884,-0.0013999999999998458,-0.00501999999999998,13.308300000000003,1.4880000000000004
B0006,55,1.6837,0.8273,3.4654,4.1984,2.7219,0.431,-1.9639,0.0,-2.0152,0.65,25.593,37.6358,23.8492,3.3731,3016.9,24.0,nasa_pcoe,1.687,-0.0033000000000000806,-0.0028000000000000026,13.635800000000003,1.4765000000000001
B0006,56,1.6829,0.8268,3.4716,4.1983,2.7203,0.4312,-1.98,0.0,-2.0108,0.65,25.9194,37.9016,23.8042,3.5533,3016.39,24.0,nasa_pcoe,1.6837,-0.0007999999999999119,-0.0020399999999999975,13.901600000000002,1.4779999999999998
B0006,57,1.6729,0.8219,3.4684,4.1983,2.7215,0.4314,-1.9791,0.0,-2.0095,0.65,25.9842,37.7983,23.8284,3.5325,3014.1,24.0,nasa_pcoe,1.6829,-0.010000000000000009,-0.0036399999999999987,13.798299999999998,1.4768
B0006,58,1.6644,0.8178,3.4602,4.1983,2.723,0.4316,-1.995,0.0,-2.0203,0.65,26.1735,37.5783,23.6306,3.5877,2995.38,24.0,nasa_pcoe,1.6729,-0.008499999999999952,-0.00479999999999996,13.578299999999999,1.4752999999999998
B0006,59,1.6672,0.8192,3.4659,4.1982,2.7166,0.4318,-1.9867,0.0,-2.0216,0.65,25.9743,37.8455,23.7745,3.4293,2993.9,24.0,nasa_pcoe,1.6644,0.0027999999999999137,-0.003960000000000008,13.845500000000001,1.4815999999999998
B0006,60,1.6725,0.8218,3.4603,4.1982,2.7192,0.432,-1.9748,0.0,-2.005,0.65,25.968,37.8279,23.8242,3.5505,3016.2,24.0,nasa_pcoe,1.6672,0.005300000000000082,-0.0022399999999999755,13.8279,1.479
B0006,61,1.6589,0.8151,3.4578,4.1982,2.7101,0.4322,-1.9836,0.0,-2.0217,0.65,26.2117,37.6515,23.9047,3.5879,2996.67,24.0,nasa_pcoe,1.6725,-0.013600000000000056,-0.004800000000000004,13.651499999999999,1.4880999999999998
B0006,62,1.6451,0.8083,3.4606,4.1982,2.7207,0.4324,-1.9775,0.0,-2.0117,0.65,26.2067,37.9227,23.7629,3.3816,2971.14,24.0,nasa_pcoe,1.6589,-0.013800000000000034,-0.005560000000000009,13.922699999999999,1.4775
B0006,63,1.6465,0.809,3.4648,4.1981,2.7192,0.4326,-1.9749,0.0,-2.0141,0.65,26.0475,37.5301,23.8758,3.7041,2954.27,24.0,nasa_pcoe,1.6451,0.0014000000000000679,-0.0035800000000000055,13.530099999999997,1.4789000000000003
B0006,64,1.6342,0.8029,3.4541,4.1981,2.7207,0.4328,-1.9838,0.0,-2.0073,0.65,26.113,37.8289,23.7142,3.4594,2927.88,24.0,nasa_pcoe,1.6465,-0.012299999999999978,-0.0065999999999999835,13.828899999999997,1.4774000000000003
B0006,65,1.6242,0.798,3.4656,4.1981,2.7278,0.433,-1.9811,0.0,-2.0071,0.65,26.1744,37.7947,23.8348,3.5414,2923.39,24.0,nasa_pcoe,1.6342,-0.010000000000000009,-0.009660000000000002,13.794699999999999,1.4703000000000004
B0006,66,1.6236,0.7977,3.4665,4.198,2.7166,0.4332,-1.9805,0.0,-2.0059,0.65,26.0885,38.0525,23.6951,3.4726,2916.95,24.0,nasa_pcoe,1.6242,-0.000600000000000156,-0.007060000000000022,14.052500000000002,1.4814000000000003
B0006,67,1.6224,0.7971,3.4628,4.198,2.7189,0.4334,-1.9669,0.0,-2.0072,0.65,26.235,37.9026,23.7756,3.6086,2917.74,24.0,nasa_pcoe,1.6236,-0.0011999999999998678,-0.0045399999999999885,13.9026,1.4791000000000003
B0006,68,1.6154,0.7937,3.4594,4.198,2.724,0.4336,-1.9687,0.0,-2.0081,0.65,26.145,38.1984,23.7356,3.6674,2899.76,24.0,nasa_pcoe,1.6224,-0.007000000000000117,-0.006220000000000026,14.1984,1.4740000000000002
B0006,69,1.61,0.791,3.4558,4.1979,2.7182,0.4338,-1.9638,0.0,-2.0199,0.65,26.2864,38.4431,23.6959,3.4742,2885.36,24.0,nasa_pcoe,1.6154,-0.005399999999999849,-0.00484,14.443100000000001,1.4796999999999998
B0006,70,1.5981,0.7852,3.4631,4.1979,2.7195,0.434,-1.9785,0.0,-2.0201,0.65,26.3325,37.8519,23.7815,3.4967,2864.57,24.0,nasa_pcoe,1.61,-0.011900000000000022,-0.005220000000000002,13.8519,1.4783999999999997
B0006,71,1.5983,0.7853,3.4629,4.1979,2.7299,0.4342,-1.9936,0.0,-2.0105,0.65,26.5266,37.8832,23.9072,3.478,2865.8,24.0,nasa_pcoe,1.5981,0.00019999999999997797,-0.005059999999999976,13.883200000000002,1.4679999999999995
B0006,72,1.592,0.7822,3.4484,4.1979,2.7206,0.4344,-1.976,0.0,-2.0114,0.65,26.4623,38.1703,23.7541,3.5169,2868.45,24.0,nasa_pcoe,1.5983,-0.006299999999999972,-0.006079999999999997,14.170299999999997,1.4772999999999996
B0006,73,1.5865,0.7795,3.4595,4.1978,2.7163,0.4346,-1.9575,0.0,-2.004,0.65,26.2923,38.1732,23.7708,3.3706,2861.11,24.0,nasa_pcoe,1.592,-0.00550000000000006,-0.005779999999999985,14.173200000000001,1.4815
B0006,74,1.583,0.7778,3.4501,4.1978,2.7177,0.4348,-1.9734,0.0,-2.0114,0.65,26.3,38.1417,23.8457,3.5414,2859.05,24.0,nasa_pcoe,1.5865,-0.0035000000000000586,-0.005400000000000027,14.1417,1.4801000000000002
B0006,75,1.5924,0.7824,3.4643,4.1978,2.7175,0.435,-1.9683,0.0,-2.008,0.65,26.0193,38.2437,23.7488,3.5067,2884.98,24.0,nasa_pcoe,1.583,0.009400000000000075,-0.0011400000000000078,14.243699999999997,1.4803000000000002
B0006,76,1.5848,0.7786,3.448,4.1977,2.7208,0.4352,-1.9797,0.0,-2.0118,0.65,26.4018,38.6047,23.9089,3.4881,2832.14,24.0,nasa_pcoe,1.5924,-0.007600000000000051,-0.0027000000000000136,14.604700000000001,1.4769
B0006,77,1.5828,0.7777,3.4571,4.1977,2.7227,0.4354,-1.9703,0.0,-2.0112,0.65,26.3919,38.048,23.831,3.4393,2846.08,24.0,nasa_pcoe,1.5848,-0.0020000000000000018,-0.0018400000000000194,14.048000000000002,1.475
B0006,78,1.5717,0.7722,3.4451,4.1977,2.7202,0.4356,-1.9779,0.0,-2.0124,0.65,26.4631,38.3041,23.8163,3.5647,2832.36,24.0,nasa_pcoe,1.5828,-0.011099999999999888,-0.0029599999999999848,14.304099999999998,1.4775
B0006,79,1.5573,0.7652,3.4498,4.1976,2.7268,0.4358,-1.9851,0.0,-2.0049,0.65,26.5632,38.1575,23.8272,3.5088,2812.28,24.0,nasa_pcoe,1.5717,-0.01440000000000019,-0.005140000000000011,14.157499999999999,1.4708000000000006
B0006,80,1.5534,0.7632,3.4476,4.1976,2.7215,0.436,-1.9813,0.0,-2.0184,0.65,26.5592,38.3234,23.9224,3.3516,2807.76,24.0,nasa_pcoe,1.5573,-0.0039000000000000146,-0.007800000000000029,14.3234,1.4761000000000006
B0006,81,1.5525,0.7628,3.4421,4.1976,2.7256,0.4362,-1.9902,0.0,-2.0135,0.65,26.3776,38.6267,23.7763,3.536,2796.86,24.0,nasa_pcoe,1.5534,-0.0008999999999999009,-0.006459999999999999,14.6267,1.4720000000000004
B0006,82,1.5514,0.7623,3.452,4.1976,2.719,0.4364,-2.001,0.0,-2.0132,0.65,26.368,38.718,23.7528,3.413,2803.26,24.0,nasa_pcoe,1.5525,-0.001100000000000101,-0.006280000000000019,14.718000000000004,1.4786000000000006
B0006,83,1.5424,0.7578,3.4539,4.1975,2.7192,0.4366,-1.9652,0.0,-2.003,0.65,26.4747,38.5002,23.6058,3.4369,2783.38,24.0,nasa_pcoe,1.5514,-0.008999999999999897,-0.005860000000000021,14.5002,1.4783
B0006,84,1.5243,0.7489,3.4485,4.1975,2.7319,0.4368,-1.9968,0.0,-2.0119,0.65,26.6974,38.7369,23.7578,3.5295,2758.12,24.0,nasa_pcoe,1.5424,-0.018100000000000005,-0.0065999999999999835,14.736899999999999,1.4655999999999998
B0006,85,1.5274,0.7504,3.436,4.1975,2.7208,0.437,-1.9724,0.0,-2.0084,0.65,26.6067,38.7739,23.7913,3.5083,2751.53,24.0,nasa_pcoe,1.5243,0.0031000000000001027,-0.00519999999999996,14.773899999999998,1.4766999999999997
B0006,86,1.5314,0.7524,3.4494,4.1974,2.7359,0.4372,-1.9754,0.0,-2.0091,0.65,26.8181,38.3937,23.6926,3.455,2744.77,24.0,nasa_pcoe,1.5274,0.0040000000000000036,-0.004219999999999979,14.393700000000003,1.4615
B0006,87,1.5205,0.7471,3.4399,4.1974,2.7243,0.4374,-1.9875,0.0,-2.0004,0.65,26.6067,38.8332,23.5954,3.403,2739.34,24.0,nasa_pcoe,1.5314,-0.010900000000000132,-0.006179999999999986,14.833199999999998,1.4731
B0006,88,1.5154,0.7446,3.4452,4.1974,2.7378,0.4376,-1.972,0.0,-2.01,0.65,26.7214,38.4346,23.658,3.4457,2726.42,24.0,nasa_pcoe,1.5205,-0.005099999999999882,-0.005399999999999983,14.434600000000003,1.4596
B0006,89,1.5045,0.7392,3.4327,4.1974,2.7252,0.4378,-1.9844,0.0,-2.0093,0.65,26.7174,38.8434,23.7024,3.4146,2705.34,24.0,nasa_pcoe,1.5154,-0.010900000000000132,-0.003960000000000008,14.843400000000003,1.4722
B0006,90,1.5096,0.7417,3.4396,4.1973,2.7256,0.438,-1.9678,0.0,-2.0086,0.65,26.7069,38.8331,23.7035,3.4667,2730.6,24.0,nasa_pcoe,1.5045,0.0051000000000001044,-0.0035600000000000076,14.833100000000002,1.4717000000000002
B0006,91,1.506,0.7399,3.4406,4.1973,2.7377,0.4382,-1.9903,0.0,-2.0125,0.65,26.6596,38.7873,23.8115,3.4117,2713.28,24.0,nasa_pcoe,1.5096,-0.0036000000000000476,-0.005080000000000018,14.787300000000002,1.4596000000000005
B0006,92,1.5028,0.7384,3.4373,4.1973,2.7289,0.4384,-1.982,0.0,-2.0149,0.65,26.59,38.9975,23.8578,3.5987,2696.06,24.0,nasa_pcoe,1.506,-0.0032000000000000917,-0.0035400000000000097,14.997500000000002,1.4684000000000004
B0006,93,1.5093,0.7416,3.4346,4.1972,2.724,0.4386,-1.9685,0.0,-2.0202,0.65,26.941,39.1755,23.8854,3.5896,2725.68,24.0,nasa_pcoe,1.5028,0.006500000000000172,-0.0012199999999999989,15.1755,1.4731999999999994
B0006,94,1.4886,0.7314,3.4356,4.1972,2.7307,0.4388,-1.9752,0.0,-2.0092,0.65,26.9196,38.9319,23.8304,3.5363,2678.04,24.0,nasa_pcoe,1.5093,-0.020700000000000163,-0.003180000000000005,14.931899999999999,1.4664999999999995
B0006,95,1.4911,0.7326,3.434,4.1972,2.7339,0.439,-1.9864,0.0,-2.0095,0.65,27.0692,38.8793,23.9302,3.5398,2671.05,24.0,nasa_pcoe,1.4886,0.0025000000000001688,-0.0036999999999999924,14.8793,1.4632999999999994
B0006,96,1.492,0.733,3.4375,4.1971,2.7278,0.4392,-1.9566,0.0,-2.0019,0.65,26.8396,38.9287,23.9517,3.6584,2703.54,24.0,nasa_pcoe,1.4911,0.0008999999999999009,-0.0028000000000000026,14.9287,1.4693
B0006,97,1.4745,0.7245,3.4263,4.1971,2.729,0.4394,-1.9635,0.0,-2.0138,0.65,27.0154,38.9246,23.7865,3.299,2668.6,24.0,nasa_pcoe,1.492,-0.01750000000000007,-0.005659999999999998,14.924599999999998,1.4680999999999997
B0006,98,1.4738,0.7241,3.4314,4.1971,2.7356,0.4396,-1.9778,0.0,-2.0061,0.65,26.9921,39.2961,23.7939,3.3595,2657.17,24.0,nasa_pcoe,1.4745,-0.0006999999999999229,-0.007100000000000018,15.296100000000003,1.4615
B0006,99,1.4651,0.7198,3.4363,4.1971,2.734,0.4398,-1.9789,0.0,-2.0059,0.65,26.625,39.2396,23.6956,3.5017,2636.3,24.0,nasa_pcoe,1.4738,-0.00869999999999993,-0.004699999999999971,15.239600000000003,1.4630999999999998
B0006,100,1.4678,0.7212,3.4252,4.197,2.7372,0.44,-1.9873,0.0,-2.0101,0.65,27.1299,38.9123,23.8105,3.4169,2653.08,24.0,nasa_pcoe,1.4651,0.0026999999999999247,-0.00466000000000002,14.912300000000002,1.4598
B0006,101,1.4452,0.7101,3.4278,4.197,2.7285,0.4402,-1.9732,0.0,-1.9963,0.65,26.9187,38.8756,23.8731,3.6413,2601.9,24.0,nasa_pcoe,1.4678,-0.022599999999999953,-0.00935999999999999,14.875599999999999,1.4685000000000001
B0006,102,1.4369,0.706,3.4291,4.197,2.7291,0.4404,-2.0074,0.0,-2.0092,0.65,27.1635,38.9023,23.7591,3.5047,2578.38,24.0,nasa_pcoe,1.4452,-0.008299999999999974,-0.007519999999999971,14.902299999999997,1.4679000000000002
B0006,103,1.434,0.7046,3.4281,4.1969,2.7209,0.4406,-1.9915,0.0,-2.0081,0.65,26.9542,39.4921,23.7606,3.3621,2593.28,24.0,nasa_pcoe,1.4369,-0.0029000000000001247,-0.007960000000000012,15.4921,1.4760000000000004
B0006,104,1.4353,0.7052,3.4267,4.1969,2.7336,0.4408,-1.9862,0.0,-2.0103,0.65,26.9168,39.39,23.7965,3.5211,2576.53,24.0,nasa_pcoe,1.434,0.0013000000000000789,-0.0059600000000000096,15.39,1.4633000000000003
B0006,105,1.4325,0.7038,3.4259,4.1969,2.7367,0.441,-1.9826,0.0,-2.0002,0.65,27.1666,39.444,23.7893,3.3958,2581.72,24.0,nasa_pcoe,1.4353,-0.0027999999999999137,-0.007059999999999978,15.444000000000003,1.4602000000000004
B0006,106,1.4266,0.7009,3.4234,4.1968,2.733,0.4412,-1.9725,0.0,-2.0137,0.65,27.3278,39.1921,23.7031,3.5055,2557.8,24.0,nasa_pcoe,1.4325,-0.005900000000000016,-0.00371999999999999,15.192100000000003,1.4637999999999995
B0006,107,1.4278,0.7015,3.4188,4.1968,2.7377,0.4414,-1.9755,0.0,-2.007,0.65,27.2706,39.5596,23.8766,3.4812,2576.34,24.0,nasa_pcoe,1.4266,0.0011999999999998678,-0.0018200000000000217,15.559600000000003,1.4590999999999998
B0006,108,1.424,0.6996,3.4169,4.1968,2.7363,0.4416,-1.9803,0.0,-2.0117,0.65,27.4451,39.1586,23.8064,3.4694,2580.07,24.0,nasa_pcoe,1.4278,-0.0038000000000000256,-0.0020000000000000018,15.1586,1.4604999999999997
B0006,109,1.4163,0.6959,3.4184,4.1968,2.7394,0.4418,-1.9728,0.0,-2.0112,0.65,27.1685,39.3989,23.8003,3.4171,2533.06,24.0,nasa_pcoe,1.424,-0.00770000000000004,-0.0038000000000000256,15.398899999999998,1.4573999999999998
B0006,110,1.4131,0.6943,3.4194,4.1967,2.7338,0.442,-1.9736,0.0,-2.0139,0.65,27.2063,39.427,23.8571,3.4416,2543.21,24.0,nasa_pcoe,1.4163,-0.0031999999999998696,-0.0038800000000000167,15.427,1.4628999999999999
B0006,111,1.4198,0.6976,3.4193,4.1967,2.7306,0.4422,-1.9759,0.0,-2.0,0.65,27.3102,39.5258,23.9258,3.4717,2549.31,24.0,nasa_pcoe,1.4131,0.006699999999999928,-0.0013600000000000279,15.525799999999997,1.4661
B0006,112,1.4029,0.6893,3.4214,4.1967,2.7258,0.4424,-1.9852,0.0,-2.0071,0.65,27.3605,39.204,23.9101,3.5431,2531.19,24.0,nasa_pcoe,1.4198,-0.016899999999999915,-0.0049799999999999844,15.204,1.4708999999999999
B0006,113,1.3953,0.6855,3.4242,4.1966,2.7407,0.4426,-1.9643,0.0,-2.0199,0.65,27.3708,39.4446,23.8353,3.4894,2503.63,24.0,nasa_pcoe,1.4029,-0.007600000000000051,-0.00573999999999999,15.444600000000001,1.4559000000000002
B0006,114,1.3962,0.686,3.4084,4.1966,2.735,0.4428,-1.985,0.0,-2.0142,0.65,27.3989,39.4184,23.7406,3.4581,2502.54,24.0,nasa_pcoe,1.3953,0.0009000000000001229,-0.004019999999999957,15.418399999999998,1.4616000000000002
B0006,115,1.3939,0.6849,3.418,4.1966,2.7414,0.443,-1.9672,0.0,-2.0076,0.65,27.5017,39.689,23.8242,3.552,2489.1,24.0,nasa_pcoe,1.3962,-0.0023000000000001908,-0.0038400000000000213,15.689,1.4552
B0006,116,1.3882,0.682,3.4162,4.1965,2.7403,0.4432,-1.9822,0.0,-2.0121,0.65,27.4813,39.6678,23.8946,3.4455,2484.07,24.0,nasa_pcoe,1.3939,-0.005699999999999816,-0.00631999999999997,15.6678,1.4562000000000004
B0006,117,1.3763,0.6762,3.4199,4.1965,2.7382,0.4434,-1.9837,0.0,-2.0158,0.65,27.5771,39.5267,23.8356,3.5837,2467.48,24.0,nasa_pcoe,1.3882,-0.011900000000000022,-0.005319999999999991,15.526699999999998,1.4583000000000004
B0006,118,1.3723,0.6743,3.4106,4.1965,2.7299,0.4436,-1.9825,0.0,-2.0154,0.65,27.6861,39.7564,23.6771,3.5896,2467.65,24.0,nasa_pcoe,1.3763,-0.0040000000000000036,-0.004599999999999982,15.7564,1.4666000000000001
B0006,119,1.3683,0.6723,3.4143,4.1965,2.7321,0.4438,-1.9724,0.0,-2.0082,0.65,27.4829,39.7159,23.7595,3.4718,2460.62,24.0,nasa_pcoe,1.3723,-0.0040000000000000036,-0.005580000000000007,15.715899999999998,1.4644000000000004
B0006,120,1.3678,0.672,3.415,4.1964,2.7306,0.444,-1.9702,0.0,-2.0044,0.65,27.584,39.4941,23.8199,3.5807,2455.34,24.0,nasa_pcoe,1.3683,-0.000500000000000167,-0.005220000000000002,15.494100000000003,1.4657999999999998
B0006,121,1.3483,0.6625,3.407,4.1964,2.7386,0.4442,-1.9852,0.0,-2.0046,0.65,27.7636,39.9375,23.8738,3.4442,2437.0,24.0,nasa_pcoe,1.3678,-0.01949999999999985,-0.00798000000000001,15.9375,1.4577999999999998
B0006,122,1.3437,0.6602,3.416,4.1964,2.7414,0.4444,-1.997,0.0,-2.0143,0.65,27.6786,39.7911,23.882,3.5079,2425.2,24.0,nasa_pcoe,1.3483,-0.0046000000000001595,-0.006520000000000037,15.7911,1.4549999999999996
B0006,123,1.3561,0.6663,3.4053,4.1963,2.7381,0.4446,-1.9726,0.0,-2.0097,0.65,27.7099,39.8862,23.9023,3.3187,2437.11,24.0,nasa_pcoe,1.3437,0.012400000000000189,-0.0032399999999999985,15.886200000000002,1.4581999999999997
B0006,124,1.3447,0.6607,3.4144,4.1963,2.7382,0.4448,-1.9621,0.0,-2.0054,0.65,27.6458,39.9933,23.9299,3.4657,2423.49,24.0,nasa_pcoe,1.3561,-0.011400000000000077,-0.004720000000000013,15.993299999999998,1.4581
B0006,125,1.3445,0.6606,3.4069,4.1963,2.7404,0.445,-1.9688,0.0,-2.0021,0.65,27.7166,40.1006,23.7655,3.4173,2414.68,24.0,nasa_pcoe,1.3447,-0.00019999999999997797,-0.004659999999999975,16.1006,1.4558999999999997
B0006,126,1.3416,0.6592,3.4058,4.1963,2.7353,0.4452,-1.9822,0.0,-2.0141,0.65,27.6084,40.0532,24.001,3.6353,2399.02,24.0,nasa_pcoe,1.3445,-0.0029000000000001247,-0.00134000000000003,16.053199999999997,1.4609999999999999
B0006,127,1.3343,0.6556,3.4066,4.1962,2.7399,0.4454,-1.9742,0.0,-2.0183,0.65,27.5085,40.1061,23.8903,3.3972,2400.67,24.0,nasa_pcoe,1.3416,-0.007299999999999862,-0.0018799999999999707,16.106099999999998,1.4563000000000001
B0006,128,1.3268,0.6519,3.4108,4.1962,2.7353,0.4456,-1.9735,0.0,-2.0086,0.65,28.0493,39.9265,23.8577,3.5611,2387.25,24.0,nasa_pcoe,1.3343,-0.007500000000000062,-0.005860000000000021,15.926499999999997,1.4609
B0006,129,1.3358,0.6563,3.4119,4.1962,2.7327,0.4458,-1.9652,0.0,-2.0126,0.65,27.6812,39.7912,23.8884,3.4638,2402.31,24.0,nasa_pcoe,1.3268,0.009000000000000119,-0.0017799999999999817,15.791200000000003,1.4635000000000002
B0006,130,1.3212,0.6491,3.4033,4.1961,2.7468,0.446,-1.9711,0.0,-2.0082,0.65,27.5124,40.4215,23.6006,3.46,2384.95,24.0,nasa_pcoe,1.3358,-0.014600000000000168,-0.00466000000000002,16.4215,1.4493000000000005
B0006,131,1.3145,0.6458,3.4047,4.1961,2.7442,0.4462,-1.9844,0.0,-2.0107,0.65,27.6269,40.1926,23.9709,3.5486,2368.42,24.0,nasa_pcoe,1.3212,-0.006699999999999928,-0.00541999999999998,16.1926,1.4519000000000002
B0006,132,1.3167,0.6469,3.4055,4.1961,2.7303,0.4464,-1.969,0.0,-2.0216,0.65,27.8255,39.9363,23.7355,3.4445,2365.31,24.0,nasa_pcoe,1.3145,0.0021999999999999797,-0.003520000000000012,15.936300000000003,1.4658000000000002
B0006,133,1.3052,0.6413,3.4036,4.196,2.7392,0.4466,-1.9664,0.0,-2.0184,0.65,27.7904,40.0126,23.6976,3.4725,2336.49,24.0,nasa_pcoe,1.3167,-0.011500000000000066,-0.004320000000000013,16.0126,1.4567999999999999
B0006,134,1.3104,0.6438,3.3987,4.196,2.7341,0.4468,-1.9796,0.0,-2.0101,0.65,27.9864,40.0963,23.9118,3.3911,2354.83,24.0,nasa_pcoe,1.3052,0.0052000000000000934,-0.005080000000000018,16.0963,1.4618999999999995
B0006,135,1.2943,0.6359,3.3997,4.196,2.7415,0.447,-1.9793,0.0,-2.0083,0.65,27.9677,40.5172,23.848,3.5083,2319.04,24.0,nasa_pcoe,1.3104,-0.016100000000000003,-0.005379999999999985,16.517200000000003,1.4545
B0006,136,1.2933,0.6354,3.3956,4.196,2.7482,0.4472,-1.9678,0.0,-2.0159,0.65,28.0019,40.5809,24.0695,3.4284,2321.54,24.0,nasa_pcoe,1.2943,-0.001000000000000112,-0.0042400000000000215,16.5809,1.4477999999999995
B0006,137,1.2871,0.6324,3.4014,4.1959,2.7368,0.4474,-1.9867,0.0,-2.0129,0.65,27.7152,40.4161,23.6462,3.6269,2310.85,24.0,nasa_pcoe,1.2933,-0.006199999999999983,-0.005920000000000014,16.4161,1.4590999999999998
B0006,138,1.2782,0.628,3.3921,4.1959,2.7413,0.4476,-1.9646,0.0,-2.0026,0.65,27.9175,40.4955,23.7963,3.5457,2302.64,24.0,nasa_pcoe,1.2871,-0.008899999999999908,-0.005399999999999983,16.4955,1.4546000000000001
B0006,139,1.282,0.6299,3.3981,4.1959,2.7354,0.4478,-1.9816,0.0,-2.0125,0.65,27.8883,40.4985,23.8918,3.5979,2319.25,24.0,nasa_pcoe,1.2782,0.0038000000000000256,-0.005679999999999996,16.4985,1.4605000000000001
B0006,140,1.2628,0.6204,3.3988,4.1958,2.744,0.448,-1.981,0.0,-2.0104,0.65,28.1406,40.5447,23.8022,3.3475,2255.9,24.0,nasa_pcoe,1.282,-0.019200000000000106,-0.0063000000000000165,16.5447,1.4518
B0006,141,1.2744,0.6262,3.3923,4.1958,2.7452,0.4482,-1.9636,0.0,-2.007,0.65,28.2351,40.1774,23.7548,3.5047,2299.37,24.0,nasa_pcoe,1.2628,0.011600000000000055,-0.0037799999999999835,16.1774,1.4506000000000001
B0006,142,1.2707,0.6244,3.4016,4.1958,2.7397,0.4484,-1.9699,0.0,-2.0085,0.65,28.03,39.9375,23.6805,3.5407,2296.73,24.0,nasa_pcoe,1.2744,-0.0037000000000000366,-0.003279999999999994,15.9375,1.4561000000000002
B0006,143,1.2639,0.621,3.3911,4.1957,2.7396,0.4486,-1.9732,0.0,-2.0105,0.65,27.9396,40.3909,23.8303,3.488,2287.33,24.0,nasa_pcoe,1.2707,-0.006799999999999917,-0.002859999999999996,16.390900000000002,1.4561000000000006
